timestamp,location_id,hour,is_weekend,weather,event,traffic_volume,average_speed,congestion_level
2026-01-13 20:00:00.872539,bandra_worli_sea_link,20,False,Clear,None,101,16.47,High
2026-01-13 20:00:00.872539,western_express_highway,20,False,Cloudy,None,104,16.09,High
2026-01-13 20:00:00.872539,eastern_express_highway,20,False,Foggy,VIP Movement,173,5.05,Critical
2026-01-13 20:00:00.872539,dadar_tt,20,False,Cloudy,None,83,28.66,High
2026-01-13 20:00:00.872539,saki_naka,20,False,Rainy,None,117,14.85,Critical
2026-01-13 20:00:00.872539,jvlr,20,False,Foggy,Accident,198,8.99,Critical
2026-01-13 20:00:00.872539,colaba_causeway,20,False,Clear,None,92,22.64,High
2026-01-13 20:00:00.872539,link_road,20,False,Foggy,None,108,18.95,High
2026-01-13 21:00:00.872539,bandra_worli_sea_link,21,False,Cloudy,Accident,204,5.0,Critical
2026-01-13 21:00:00.872539,western_express_highway,21,False,Foggy,None,110,15.87,High
2026-01-13 21:00:00.872539,eastern_express_highway,21,False,Cloudy,None,111,18.17,High
2026-01-13 21:00:00.872539,dadar_tt,21,False,Clear,None,121,15.05,High
2026-01-13 21:00:00.872539,saki_naka,21,False,Rainy,Cricket Match,218,5.0,Critical
2026-01-13 21:00:00.872539,jvlr,21,False,Cloudy,None,74,23.8,High
2026-01-13 21:00:00.872539,colaba_causeway,21,False,Foggy,VIP Movement,148,6.71,Critical
2026-01-13 21:00:00.872539,link_road,21,False,Clear,Cricket Match,175,5.0,Critical
2026-01-13 22:00:00.872539,bandra_worli_sea_link,22,False,Cloudy,None,32,50.28,Low
2026-01-13 22:00:00.872539,western_express_highway,22,False,Rainy,None,49,38.03,Medium
2026-01-13 22:00:00.872539,eastern_express_highway,22,False,Rainy,None,55,42.65,Medium
2026-01-13 22:00:00.872539,dadar_tt,22,False,Foggy,None,36,39.61,Medium
2026-01-13 22:00:00.872539,saki_naka,22,False,Clear,None,33,47.49,Low
2026-01-13 22:00:00.872539,jvlr,22,False,Cloudy,None,29,46.14,Low
2026-01-13 22:00:00.872539,colaba_causeway,22,False,Foggy,None,49,43.08,Medium
2026-01-13 22:00:00.872539,link_road,22,False,Cloudy,None,20,49.06,Low
2026-01-13 23:00:00.872539,bandra_worli_sea_link,23,False,Foggy,None,53,40.75,Medium
2026-01-13 23:00:00.872539,western_express_highway,23,False,Foggy,None,48,41.2,Medium
2026-01-13 23:00:00.872539,eastern_express_highway,23,False,Clear,Accident,74,27.44,High
2026-01-13 23:00:00.872539,dadar_tt,23,False,Clear,None,20,57.38,Low
2026-01-13 23:00:00.872539,saki_naka,23,False,Cloudy,None,44,41.82,Medium
2026-01-13 23:00:00.872539,jvlr,23,False,Rainy,Festival,52,35.99,Medium
2026-01-13 23:00:00.872539,colaba_causeway,23,False,Clear,None,45,47.43,Low
2026-01-13 23:00:00.872539,link_road,23,False,Cloudy,None,49,39.81,Medium
2026-01-14 00:00:00.872539,bandra_worli_sea_link,0,False,Clear,Festival,43,45.48,Low
2026-01-14 00:00:00.872539,western_express_highway,0,False,Clear,None,23,48.39,Low
2026-01-14 00:00:00.872539,eastern_express_highway,0,False,Cloudy,None,38,45.51,Low
2026-01-14 00:00:00.872539,dadar_tt,0,False,Foggy,None,26,49.94,Low
2026-01-14 00:00:00.872539,saki_naka,0,False,Cloudy,VIP Movement,67,28.38,High
2026-01-14 00:00:00.872539,jvlr,0,False,Foggy,None,45,45.48,Low
2026-01-14 00:00:00.872539,colaba_causeway,0,False,Clear,None,27,44.4,Medium
2026-01-14 00:00:00.872539,link_road,0,False,Foggy,None,33,47.68,Low
2026-01-14 01:00:00.872539,bandra_worli_sea_link,1,False,Foggy,None,25,48.33,Low
2026-01-14 01:00:00.872539,western_express_highway,1,False,Cloudy,None,28,52.95,Low
2026-01-14 01:00:00.872539,eastern_express_highway,1,False,Clear,None,31,50.2,Low
2026-01-14 01:00:00.872539,dadar_tt,1,False,Rainy,None,37,45.93,Low
2026-01-14 01:00:00.872539,saki_naka,1,False,Clear,None,45,42.82,Medium
2026-01-14 01:00:00.872539,jvlr,1,False,Foggy,Accident,99,19.9,High
2026-01-14 01:00:00.872539,colaba_causeway,1,False,Cloudy,None,43,42.87,Medium
2026-01-14 01:00:00.872539,link_road,1,False,Rainy,None,33,52.34,Low
2026-01-14 02:00:00.872539,bandra_worli_sea_link,2,False,Clear,Festival,54,34.25,Medium
2026-01-14 02:00:00.872539,western_express_highway,2,False,Foggy,None,45,42.97,Medium
2026-01-14 02:00:00.872539,eastern_express_highway,2,False,Cloudy,None,29,47.88,Low
2026-01-14 02:00:00.872539,dadar_tt,2,False,Foggy,Cricket Match,44,41.89,Medium
2026-01-14 02:00:00.872539,saki_naka,2,False,Foggy,None,52,40.59,Medium
2026-01-14 02:00:00.872539,jvlr,2,False,Clear,None,48,37.84,Medium
2026-01-14 02:00:00.872539,colaba_causeway,2,False,Clear,Festival,67,35.1,Medium
2026-01-14 02:00:00.872539,link_road,2,False,Clear,None,33,45.94,Low
2026-01-14 03:00:00.872539,bandra_worli_sea_link,3,False,Cloudy,None,28,52.99,Low
2026-01-14 03:00:00.872539,western_express_highway,3,False,Foggy,None,22,51.03,Low
2026-01-14 03:00:00.872539,eastern_express_highway,3,False,Rainy,Festival,39,46.44,Low
2026-01-14 03:00:00.872539,dadar_tt,3,False,Rainy,Festival,97,19.52,High
2026-01-14 03:00:00.872539,saki_naka,3,False,Rainy,None,58,38.93,Medium
2026-01-14 03:00:00.872539,jvlr,3,False,Foggy,None,36,47.75,Low
2026-01-14 03:00:00.872539,colaba_causeway,3,False,Foggy,None,33,47.02,Low
2026-01-14 03:00:00.872539,link_road,3,False,Clear,None,44,41.86,Medium
2026-01-14 04:00:00.872539,bandra_worli_sea_link,4,False,Cloudy,None,21,49.63,Low
2026-01-14 04:00:00.872539,western_express_highway,4,False,Cloudy,None,43,40.9,Medium
2026-01-14 04:00:00.872539,eastern_express_highway,4,False,Clear,VIP Movement,67,34.76,Medium
2026-01-14 04:00:00.872539,dadar_tt,4,False,Rainy,None,29,47.76,Low
2026-01-14 04:00:00.872539,saki_naka,4,False,Foggy,None,47,41.38,Medium
2026-01-14 04:00:00.872539,jvlr,4,False,Clear,None,44,44.36,Medium
2026-01-14 04:00:00.872539,colaba_causeway,4,False,Cloudy,None,22,47.91,Low
2026-01-14 04:00:00.872539,link_road,4,False,Rainy,None,58,39.16,Medium
2026-01-14 05:00:00.872539,bandra_worli_sea_link,5,False,Foggy,None,51,36.45,Medium
2026-01-14 05:00:00.872539,western_express_highway,5,False,Clear,None,49,40.53,Medium
2026-01-14 05:00:00.872539,eastern_express_highway,5,False,Clear,None,24,49.47,Low
2026-01-14 05:00:00.872539,dadar_tt,5,False,Clear,None,37,44.78,Medium
2026-01-14 05:00:00.872539,saki_naka,5,False,Cloudy,Accident,58,31.26,Medium
2026-01-14 05:00:00.872539,jvlr,5,False,Cloudy,None,33,47.1,Low
2026-01-14 05:00:00.872539,colaba_causeway,5,False,Rainy,None,48,41.01,Medium
2026-01-14 05:00:00.872539,link_road,5,False,Rainy,Accident,130,9.82,Critical
2026-01-14 06:00:00.872539,bandra_worli_sea_link,6,False,Foggy,None,38,44.0,Medium
2026-01-14 06:00:00.872539,western_express_highway,6,False,Rainy,None,41,42.99,Medium
2026-01-14 06:00:00.872539,eastern_express_highway,6,False,Clear,None,45,44.49,Medium
2026-01-14 06:00:00.872539,dadar_tt,6,False,Rainy,Festival,97,20.69,High
2026-01-14 06:00:00.872539,saki_naka,6,False,Clear,VIP Movement,57,35.98,Medium
2026-01-14 06:00:00.872539,jvlr,6,False,Cloudy,None,47,44.25,Medium
2026-01-14 06:00:00.872539,colaba_causeway,6,False,Rainy,None,33,41.4,Medium
2026-01-14 06:00:00.872539,link_road,6,False,Rainy,None,65,31.95,Medium
2026-01-14 07:00:00.872539,bandra_worli_sea_link,7,False,Cloudy,None,37,49.39,Low
2026-01-14 07:00:00.872539,western_express_highway,7,False,Cloudy,None,28,52.38,Low
2026-01-14 07:00:00.872539,eastern_express_highway,7,False,Clear,None,21,53.8,Low
2026-01-14 07:00:00.872539,dadar_tt,7,False,Foggy,None,46,38.62,Medium
2026-01-14 07:00:00.872539,saki_naka,7,False,Clear,None,49,42.39,Medium
2026-01-14 07:00:00.872539,jvlr,7,False,Clear,None,49,42.32,Medium
2026-01-14 07:00:00.872539,colaba_causeway,7,False,Foggy,None,33,44.58,Medium
2026-01-14 07:00:00.872539,link_road,7,False,Foggy,None,53,40.33,Medium
2026-01-14 08:00:00.872539,bandra_worli_sea_link,8,False,Cloudy,None,50,41.78,Medium
2026-01-14 08:00:00.872539,western_express_highway,8,False,Clear,VIP Movement,34,47.25,Low
2026-01-14 08:00:00.872539,eastern_express_highway,8,False,Clear,None,29,48.4,Low
2026-01-14 08:00:00.872539,dadar_tt,8,False,Clear,None,20,47.55,Low
2026-01-14 08:00:00.872539,saki_naka,8,False,Clear,None,20,48.41,Low
2026-01-14 08:00:00.872539,jvlr,8,False,Cloudy,None,38,43.04,Medium
2026-01-14 08:00:00.872539,colaba_causeway,8,False,Foggy,Cricket Match,57,38.47,Medium
2026-01-14 08:00:00.872539,link_road,8,False,Foggy,None,47,43.09,Medium
2026-01-14 09:00:00.872539,bandra_worli_sea_link,9,False,Foggy,None,85,28.01,High
2026-01-14 09:00:00.872539,western_express_highway,9,False,Rainy,Cricket Match,150,5.0,Critical
2026-01-14 09:00:00.872539,eastern_express_highway,9,False,Foggy,None,103,17.04,High
2026-01-14 09:00:00.872539,dadar_tt,9,False,Clear,Festival,154,5.0,Critical
2026-01-14 09:00:00.872539,saki_naka,9,False,Clear,None,103,19.51,High
2026-01-14 09:00:00.872539,jvlr,9,False,Foggy,None,90,25.86,High
2026-01-14 09:00:00.872539,colaba_causeway,9,False,Rainy,None,153,5.0,Critical
2026-01-14 09:00:00.872539,link_road,9,False,Clear,None,107,18.29,High
2026-01-14 10:00:00.872539,bandra_worli_sea_link,10,False,Foggy,Accident,204,5.0,Critical
2026-01-14 10:00:00.872539,western_express_highway,10,False,Foggy,None,116,14.42,Critical
2026-01-14 10:00:00.872539,eastern_express_highway,10,False,Clear,None,100,22.24,High
2026-01-14 10:00:00.872539,dadar_tt,10,False,Foggy,None,91,21.41,High
2026-01-14 10:00:00.872539,saki_naka,10,False,Foggy,None,108,14.68,Critical
2026-01-14 10:00:00.872539,jvlr,10,False,Cloudy,Festival,108,21.68,High
2026-01-14 10:00:00.872539,colaba_causeway,10,False,Rainy,None,156,5.0,Critical
2026-01-14 10:00:00.872539,link_road,10,False,Clear,None,121,9.15,Critical
2026-01-14 11:00:00.872539,bandra_worli_sea_link,11,False,Cloudy,None,115,13.44,Critical
2026-01-14 11:00:00.872539,western_express_highway,11,False,Rainy,VIP Movement,228,5.82,Critical
2026-01-14 11:00:00.872539,eastern_express_highway,11,False,Foggy,None,113,20.28,High
2026-01-14 11:00:00.872539,dadar_tt,11,False,Foggy,None,86,26.16,High
2026-01-14 11:00:00.872539,saki_naka,11,False,Foggy,None,91,18.12,High
2026-01-14 11:00:00.872539,jvlr,11,False,Foggy,Accident,224,5.0,Critical
2026-01-14 11:00:00.872539,colaba_causeway,11,False,Clear,None,101,21.93,High
2026-01-14 11:00:00.872539,link_road,11,False,Rainy,None,162,10.24,Critical
2026-01-14 12:00:00.872539,bandra_worli_sea_link,12,False,Foggy,Festival,49,39.52,Medium
2026-01-14 12:00:00.872539,western_express_highway,12,False,Rainy,None,59,36.35,Medium
2026-01-14 12:00:00.872539,eastern_express_highway,12,False,Cloudy,None,37,45.53,Low
2026-01-14 12:00:00.872539,dadar_tt,12,False,Clear,None,36,48.28,Low
2026-01-14 12:00:00.872539,saki_naka,12,False,Rainy,None,65,31.99,Medium
2026-01-14 12:00:00.872539,jvlr,12,False,Foggy,Cricket Match,37,48.7,Low
2026-01-14 12:00:00.872539,colaba_causeway,12,False,Cloudy,None,44,42.83,Medium
2026-01-14 12:00:00.872539,link_road,12,False,Clear,Accident,80,29.71,High
2026-01-14 13:00:00.872539,bandra_worli_sea_link,13,False,Rainy,None,31,46.55,Low
2026-01-14 13:00:00.872539,western_express_highway,13,False,Clear,None,27,50.98,Low
2026-01-14 13:00:00.872539,eastern_express_highway,13,False,Clear,None,46,45.04,Low
2026-01-14 13:00:00.872539,dadar_tt,13,False,Cloudy,None,37,45.6,Low
2026-01-14 13:00:00.872539,saki_naka,13,False,Clear,None,32,43.84,Medium
2026-01-14 13:00:00.872539,jvlr,13,False,Rainy,None,40,50.15,Low
2026-01-14 13:00:00.872539,colaba_causeway,13,False,Foggy,None,38,41.83,Medium
2026-01-14 13:00:00.872539,link_road,13,False,Foggy,None,45,44.16,Medium
2026-01-14 14:00:00.872539,bandra_worli_sea_link,14,False,Clear,None,22,47.14,Low
2026-01-14 14:00:00.872539,western_express_highway,14,False,Foggy,None,52,31.62,Medium
2026-01-14 14:00:00.872539,eastern_express_highway,14,False,Cloudy,Festival,61,37.57,Medium
2026-01-14 14:00:00.872539,dadar_tt,14,False,Clear,None,24,52.46,Low
2026-01-14 14:00:00.872539,saki_naka,14,False,Clear,VIP Movement,66,34.0,Medium
2026-01-14 14:00:00.872539,jvlr,14,False,Rainy,None,50,38.76,Medium
2026-01-14 14:00:00.872539,colaba_causeway,14,False,Cloudy,None,37,45.63,Low
2026-01-14 14:00:00.872539,link_road,14,False,Foggy,None,51,39.71,Medium
2026-01-14 15:00:00.872539,bandra_worli_sea_link,15,False,Cloudy,VIP Movement,58,32.8,Medium
2026-01-14 15:00:00.872539,western_express_highway,15,False,Clear,Cricket Match,49,38.53,Medium
2026-01-14 15:00:00.872539,eastern_express_highway,15,False,Rainy,None,59,29.45,High
2026-01-14 15:00:00.872539,dadar_tt,15,False,Clear,None,37,45.92,Low
2026-01-14 15:00:00.872539,saki_naka,15,False,Cloudy,None,23,48.48,Low
2026-01-14 15:00:00.872539,jvlr,15,False,Clear,None,33,45.68,Low
2026-01-14 15:00:00.872539,colaba_causeway,15,False,Rainy,Festival,64,34.88,Medium
2026-01-14 15:00:00.872539,link_road,15,False,Foggy,None,37,44.09,Medium
2026-01-14 16:00:00.872539,bandra_worli_sea_link,16,False,Cloudy,None,43,44.89,Medium
2026-01-14 16:00:00.872539,western_express_highway,16,False,Rainy,None,52,41.15,Medium
2026-01-14 16:00:00.872539,eastern_express_highway,16,False,Cloudy,None,36,48.97,Low
2026-01-14 16:00:00.872539,dadar_tt,16,False,Rainy,None,29,47.69,Low
2026-01-14 16:00:00.872539,saki_naka,16,False,Rainy,None,61,37.99,Medium
2026-01-14 16:00:00.872539,jvlr,16,False,Clear,None,49,36.02,Medium
2026-01-14 16:00:00.872539,colaba_causeway,16,False,Rainy,None,44,42.14,Medium
2026-01-14 16:00:00.872539,link_road,16,False,Clear,None,20,55.69,Low
2026-01-14 17:00:00.872539,bandra_worli_sea_link,17,False,Clear,None,26,51.25,Low
2026-01-14 17:00:00.872539,western_express_highway,17,False,Clear,None,45,45.57,Low
2026-01-14 17:00:00.872539,eastern_express_highway,17,False,Rainy,None,61,36.32,Medium
2026-01-14 17:00:00.872539,dadar_tt,17,False,Rainy,None,26,50.62,Low
2026-01-14 17:00:00.872539,saki_naka,17,False,Cloudy,None,49,45.56,Low
2026-01-14 17:00:00.872539,jvlr,17,False,Rainy,None,58,40.01,Medium
2026-01-14 17:00:00.872539,colaba_causeway,17,False,Rainy,None,41,37.82,Medium
2026-01-14 17:00:00.872539,link_road,17,False,Rainy,None,35,44.72,Medium
2026-01-14 18:00:00.872539,bandra_worli_sea_link,18,False,Rainy,None,131,7.78,Critical
2026-01-14 18:00:00.872539,western_express_highway,18,False,Foggy,None,108,12.22,Critical
2026-01-14 18:00:00.872539,eastern_express_highway,18,False,Foggy,None,129,8.13,Critical
2026-01-14 18:00:00.872539,dadar_tt,18,False,Clear,None,130,10.95,Critical
2026-01-14 18:00:00.872539,saki_naka,18,False,Rainy,None,105,20.33,High
2026-01-14 18:00:00.872539,jvlr,18,False,Clear,VIP Movement,133,5.0,Critical
2026-01-14 18:00:00.872539,colaba_causeway,18,False,Clear,None,89,27.94,High
2026-01-14 18:00:00.872539,link_road,18,False,Foggy,VIP Movement,168,5.0,Critical
2026-01-14 19:00:00.872539,bandra_worli_sea_link,19,False,Rainy,None,122,15.54,High
2026-01-14 19:00:00.872539,western_express_highway,19,False,Cloudy,Cricket Match,148,5.0,Critical
2026-01-14 19:00:00.872539,eastern_express_highway,19,False,Cloudy,None,93,21.19,High
2026-01-14 19:00:00.872539,dadar_tt,19,False,Cloudy,None,88,26.29,High
2026-01-14 19:00:00.872539,saki_naka,19,False,Clear,None,83,24.48,High
2026-01-14 19:00:00.872539,jvlr,19,False,Clear,None,87,22.24,High
2026-01-14 19:00:00.872539,colaba_causeway,19,False,Clear,None,107,18.83,High
2026-01-14 19:00:00.872539,link_road,19,False,Clear,None,111,19.28,High
2026-01-14 20:00:00.872539,bandra_worli_sea_link,20,False,Cloudy,None,79,30.07,Medium
2026-01-14 20:00:00.872539,western_express_highway,20,False,Rainy,None,128,8.02,Critical
2026-01-14 20:00:00.872539,eastern_express_highway,20,False,Clear,None,103,16.65,High
2026-01-14 20:00:00.872539,dadar_tt,20,False,Foggy,None,103,20.62,High
2026-01-14 20:00:00.872539,saki_naka,20,False,Clear,VIP Movement,121,11.16,Critical
2026-01-14 20:00:00.872539,jvlr,20,False,Cloudy,VIP Movement,160,5.0,Critical
2026-01-14 20:00:00.872539,colaba_causeway,20,False,Foggy,None,138,5.0,Critical
2026-01-14 20:00:00.872539,link_road,20,False,Rainy,None,115,9.09,Critical
2026-01-14 21:00:00.872539,bandra_worli_sea_link,21,False,Foggy,Cricket Match,112,14.24,Critical
2026-01-14 21:00:00.872539,western_express_highway,21,False,Foggy,None,106,13.88,Critical
2026-01-14 21:00:00.872539,eastern_express_highway,21,False,Foggy,None,118,12.44,Critical
2026-01-14 21:00:00.872539,dadar_tt,21,False,Foggy,None,79,25.4,High
2026-01-14 21:00:00.872539,saki_naka,21,False,Rainy,None,131,6.68,Critical
2026-01-14 21:00:00.872539,jvlr,21,False,Clear,None,73,31.22,Medium
2026-01-14 21:00:00.872539,colaba_causeway,21,False,Cloudy,None,87,20.43,High
2026-01-14 21:00:00.872539,link_road,21,False,Foggy,None,112,12.54,Critical
2026-01-14 22:00:00.872539,bandra_worli_sea_link,22,False,Rainy,None,50,46.73,Low
2026-01-14 22:00:00.872539,western_express_highway,22,False,Foggy,None,38,42.52,Medium
2026-01-14 22:00:00.872539,eastern_express_highway,22,False,Rainy,Festival,44,40.69,Medium
2026-01-14 22:00:00.872539,dadar_tt,22,False,Cloudy,Accident,98,25.71,High
2026-01-14 22:00:00.872539,saki_naka,22,False,Rainy,None,44,44.06,Medium
2026-01-14 22:00:00.872539,jvlr,22,False,Rainy,None,28,49.25,Low
2026-01-14 22:00:00.872539,colaba_causeway,22,False,Clear,None,39,45.76,Low
2026-01-14 22:00:00.872539,link_road,22,False,Rainy,None,58,37.45,Medium
2026-01-14 23:00:00.872539,bandra_worli_sea_link,23,False,Foggy,None,53,41.11,Medium
2026-01-14 23:00:00.872539,western_express_highway,23,False,Rainy,None,58,35.97,Medium
2026-01-14 23:00:00.872539,eastern_express_highway,23,False,Rainy,VIP Movement,76,27.71,High
2026-01-14 23:00:00.872539,dadar_tt,23,False,Clear,None,35,41.6,Medium
2026-01-14 23:00:00.872539,saki_naka,23,False,Cloudy,None,36,47.56,Low
2026-01-14 23:00:00.872539,jvlr,23,False,Rainy,None,36,43.27,Medium
2026-01-14 23:00:00.872539,colaba_causeway,23,False,Rainy,None,36,42.23,Medium
2026-01-14 23:00:00.872539,link_road,23,False,Clear,None,26,44.99,Medium
2026-01-15 00:00:00.872539,bandra_worli_sea_link,0,False,Rainy,VIP Movement,60,34.26,Medium
2026-01-15 00:00:00.872539,western_express_highway,0,False,Foggy,None,51,34.95,Medium
2026-01-15 00:00:00.872539,eastern_express_highway,0,False,Foggy,None,27,45.81,Low
2026-01-15 00:00:00.872539,dadar_tt,0,False,Foggy,None,27,43.88,Medium
2026-01-15 00:00:00.872539,saki_naka,0,False,Foggy,Festival,52,36.44,Medium
2026-01-15 00:00:00.872539,jvlr,0,False,Cloudy,None,37,44.35,Medium
2026-01-15 00:00:00.872539,colaba_causeway,0,False,Foggy,None,52,41.16,Medium
2026-01-15 00:00:00.872539,link_road,0,False,Cloudy,None,47,38.73,Medium
2026-01-15 01:00:00.872539,bandra_worli_sea_link,1,False,Cloudy,None,26,46.72,Low
2026-01-15 01:00:00.872539,western_express_highway,1,False,Foggy,Cricket Match,61,30.8,Medium
2026-01-15 01:00:00.872539,eastern_express_highway,1,False,Foggy,None,53,36.33,Medium
2026-01-15 01:00:00.872539,dadar_tt,1,False,Clear,None,22,50.25,Low
2026-01-15 01:00:00.872539,saki_naka,1,False,Rainy,None,55,34.55,Medium
2026-01-15 01:00:00.872539,jvlr,1,False,Cloudy,None,45,41.27,Medium
2026-01-15 01:00:00.872539,colaba_causeway,1,False,Clear,None,48,38.32,Medium
2026-01-15 01:00:00.872539,link_road,1,False,Clear,None,27,45.85,Low
2026-01-15 02:00:00.872539,bandra_worli_sea_link,2,False,Clear,None,41,44.6,Medium
2026-01-15 02:00:00.872539,western_express_highway,2,False,Cloudy,None,23,43.56,Medium
2026-01-15 02:00:00.872539,eastern_express_highway,2,False,Rainy,Festival,70,29.41,High
2026-01-15 02:00:00.872539,dadar_tt,2,False,Clear,None,34,45.91,Low
2026-01-15 02:00:00.872539,saki_naka,2,False,Cloudy,None,33,38.34,Medium
2026-01-15 02:00:00.872539,jvlr,2,False,Foggy,None,52,41.34,Medium
2026-01-15 02:00:00.872539,colaba_causeway,2,False,Foggy,None,42,42.55,Medium
2026-01-15 02:00:00.872539,link_road,2,False,Rainy,None,37,38.98,Medium
2026-01-15 03:00:00.872539,bandra_worli_sea_link,3,False,Foggy,None,37,40.78,Medium
2026-01-15 03:00:00.872539,western_express_highway,3,False,Cloudy,Accident,58,40.09,Medium
2026-01-15 03:00:00.872539,eastern_express_highway,3,False,Rainy,None,63,32.4,Medium
2026-01-15 03:00:00.872539,dadar_tt,3,False,Cloudy,None,25,51.65,Low
2026-01-15 03:00:00.872539,saki_naka,3,False,Rainy,None,35,48.31,Low
2026-01-15 03:00:00.872539,jvlr,3,False,Cloudy,None,45,45.24,Low
2026-01-15 03:00:00.872539,colaba_causeway,3,False,Clear,None,30,48.48,Low
2026-01-15 03:00:00.872539,link_road,3,False,Clear,None,49,40.46,Medium
2026-01-15 04:00:00.872539,bandra_worli_sea_link,4,False,Rainy,None,42,37.55,Medium
2026-01-15 04:00:00.872539,western_express_highway,4,False,Foggy,Accident,107,18.76,High
2026-01-15 04:00:00.872539,eastern_express_highway,4,False,Cloudy,None,29,45.38,Low
2026-01-15 04:00:00.872539,dadar_tt,4,False,Cloudy,None,39,47.98,Low
2026-01-15 04:00:00.872539,saki_naka,4,False,Rainy,None,36,43.71,Medium
